crdc_id,year,ncessch,fips,leaid,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion
130129000547,2015,130129000547,13,1301290,0,0,0,0,0
130129000548,2015,130129000548,13,1301290,0,0,0,0,0
130129000551,2015,130129000551,13,1301290,0,0,0,0,0
130129000552,2015,130129000552,13,1301290,0,0,0,0,0
130129000553,2015,130129000553,13,1301290,0,0,0,0,0
130129000554,2015,130129000554,13,1301290,0,0,0,0,0
130129000555,2015,130129000555,13,1301290,0,0,0,0,0
130129000556,2015,130129000556,13,1301290,0,0,0,0,0
130129000557,2015,130129000557,13,1301290,0,0,0,0,0
130129000558,2015,130129000558,13,1301290,0,0,0,0,0
130129000559,2015,130129000559,13,1301290,0,0,0,0,0
130129000560,2015,130129000560,13,1301290,0,0,0,0,0
130129000561,2015,130129000561,13,1301290,0,0,0,0,0
130129000564,2015,130129000564,13,1301290,0,0,0,0,0
130129000566,2015,130129000566,13,1301290,0,0,0,0,0
130129000567,2015,130129000567,13,1301290,0,0,0,0,0
130129000568,2015,130129000568,13,1301290,0,0,0,0,0
130129000571,2015,130129000571,13,1301290,0,0,0,0,0
130129000572,2015,130129000572,13,1301290,0,0,0,0,0
130129000573,2015,130129000573,13,1301290,0,0,0,0,0
130129000574,2015,130129000574,13,1301290,0,0,0,0,0
130129001479,2015,130129001479,13,1301290,0,0,0,0,0
130129001490,2015,130129001490,13,1301290,0,0,0,0,0
130129001491,2015,130129001491,13,1301290,0,0,0,0,0
130129001880,2015,130129001880,13,1301290,0,0,0,0,0
130129001881,2015,130129001881,13,1301290,0,0,0,0,0
130129001882,2015,130129001882,13,1301290,0,0,0,0,0
130129001926,2015,130129001926,13,1301290,0,0,0,0,0
130129001935,2015,130129001935,13,1301290,0,0,0,0,0
130129001972,2015,130129001972,13,1301290,0,0,0,0,0
130129001973,2015,130129001973,13,1301290,0,0,0,0,0
130129001974,2015,130129001974,13,1301290,0,0,0,0,0
130129001994,2015,130129001994,13,1301290,0,0,0,0,0
130129001995,2015,130129001995,13,1301290,0,0,0,0,0
130129002021,2015,130129002021,13,1301290,0,0,0,0,0
130129002022,2015,130129002022,13,1301290,0,0,0,0,0
130129002023,2015,130129002023,13,1301290,0,0,0,0,0
130129002024,2015,130129002024,13,1301290,0,0,0,0,0
130129002058,2015,130129002058,13,1301290,0,0,0,0,0
130129002069,2015,130129002069,13,1301290,0,0,0,0,0
130129002070,2015,130129002070,13,1301290,0,0,0,0,0
130129002107,2015,130129002107,13,1301290,0,0,0,0,0
130129002108,2015,130129002108,13,1301290,0,0,0,0,0
130129002109,2015,130129002109,13,1301290,0,0,0,0,0
130129002110,2015,130129002110,13,1301290,0,0,0,0,0
130129002138,2015,130129002138,13,1301290,0,0,0,0,0
130129002150,2015,130129002150,13,1301290,0,0,0,0,0
130129002153,2015,130129002153,13,1301290,0,0,0,0,0
130129002154,2015,130129002154,13,1301290,0,0,0,0,0
130129002158,2015,130129002158,13,1301290,0,0,0,0,0
130129002247,2015,130129002247,13,1301290,0,0,0,0,0
130129002248,2015,130129002248,13,1301290,0,0,0,0,0
130129002249,2015,130129002249,13,1301290,0,0,0,0,0
130129002250,2015,130129002250,13,1301290,0,0,0,0,0
130129002365,2015,130129002365,13,1301290,0,0,0,0,0
130129002475,2015,130129002475,13,1301290,1,0,0,0,0
130129002476,2015,130129002476,13,1301290,0,0,0,0,0
130129002526,2015,130129002526,13,1301290,0,0,0,0,0
130129002527,2015,130129002527,13,1301290,0,0,0,0,0
130129002840,2015,130129002840,13,1301290,0,0,0,0,0
130129002841,2015,130129002841,13,1301290,0,0,0,0,0
130129002842,2015,130129002842,13,1301290,0,0,0,0,0
130129003528,2015,130129003528,13,1301290,0,0,0,0,0
130129003529,2015,130129003529,13,1301290,0,0,0,0,0
130129003530,2015,130129003530,13,1301290,0,0,0,0,0
130129003531,2015,130129003531,13,1301290,0,0,0,0,0
130129003580,2015,130129003580,13,1301290,0,0,0,0,0
130129003622,2015,130129003622,13,1301290,0,0,0,0,0
130129003632,2015,130129003632,13,1301290,0,1,0,0,0
130129003649,2015,130129003649,13,1301290,0,0,0,0,0
130129003679,2015,130129003679,13,1301290,0,0,0,0,0
130129003732,2015,130129003732,13,1301290,0,0,0,0,0
130129003781,2015,130129003781,13,1301290,0,0,0,0,0
130129003795,2015,130129003795,13,1301290,0,0,0,0,0
130129004134,2015,130129004134,13,1301290,0,0,0,1,0
130174000083,2015,130174000083,13,1301740,0,0,0,0,1
130174000162,2015,130174000162,13,1301740,0,0,0,0,0
130174000222,2015,130174000222,13,1301740,1,2,2,1,0
130174000635,2015,130174000635,13,1301740,0,0,0,0,0
130174000636,2015,130174000636,13,1301740,0,0,0,0,0
130174000637,2015,130174000637,13,1301740,0,1,0,0,0
130174000638,2015,130174000638,13,1301740,0,0,0,0,0
130174000639,2015,130174000639,13,1301740,0,0,0,0,0
130174000640,2015,130174000640,13,1301740,0,0,0,0,0
130174000642,2015,130174000642,13,1301740,2,0,0,2,0
130174000644,2015,130174000644,13,1301740,0,0,0,0,0
130174000645,2015,130174000645,13,1301740,0,0,0,0,0
130174000646,2015,130174000646,13,1301740,0,0,0,0,0
130174000649,2015,130174000649,13,1301740,2,0,0,2,0
130174000650,2015,130174000650,13,1301740,0,0,0,0,0
130174000651,2015,130174000651,13,1301740,0,0,0,0,0
130174000652,2015,130174000652,13,1301740,0,0,0,0,0
130174000653,2015,130174000653,13,1301740,0,0,0,0,0
130174000654,2015,130174000654,13,1301740,0,0,0,0,0
130174000656,2015,130174000656,13,1301740,0,0,0,0,0
130174000660,2015,130174000660,13,1301740,0,0,0,0,0
130174000662,2015,130174000662,13,1301740,0,0,0,0,0
130174000664,2015,130174000664,13,1301740,0,0,0,0,0
130174000665,2015,130174000665,13,1301740,0,2,0,0,0
130174000666,2015,130174000666,13,1301740,0,1,1,0,0
130174000667,2015,130174000667,13,1301740,0,0,0,0,0
130174000668,2015,130174000668,13,1301740,0,0,0,0,0
130174000669,2015,130174000669,13,1301740,0,2,6,0,0
130174000672,2015,130174000672,13,1301740,0,4,3,0,1
130174000677,2015,130174000677,13,1301740,0,0,0,0,0
130174000678,2015,130174000678,13,1301740,0,0,0,0,0
130174000679,2015,130174000679,13,1301740,0,0,1,0,0
130174000680,2015,130174000680,13,1301740,0,0,0,0,0
130174000681,2015,130174000681,13,1301740,0,0,1,0,0
130174000682,2015,130174000682,13,1301740,0,0,0,0,0
130174000684,2015,130174000684,13,1301740,0,0,0,0,0
130174000686,2015,130174000686,13,1301740,1,0,0,1,0
130174000687,2015,130174000687,13,1301740,0,0,0,0,0
130174000688,2015,130174000688,13,1301740,0,0,0,0,0
130174000690,2015,130174000690,13,1301740,0,0,0,0,0
130174000691,2015,130174000691,13,1301740,0,0,0,0,0
130174000692,2015,130174000692,13,1301740,0,0,0,0,0
130174000694,2015,130174000694,13,1301740,0,0,0,0,1
130174000695,2015,130174000695,13,1301740,0,1,1,0,0
130174000696,2015,130174000696,13,1301740,0,0,0,0,0
130174000698,2015,130174000698,13,1301740,0,0,0,0,0
130174000699,2015,130174000699,13,1301740,0,0,0,0,0
130174000700,2015,130174000700,13,1301740,0,0,0,0,0
130174000701,2015,130174000701,13,1301740,0,0,0,0,0
130174000702,2015,130174000702,13,1301740,0,0,0,0,0
130174000703,2015,130174000703,13,1301740,0,0,0,0,0
130174000704,2015,130174000704,13,1301740,0,0,0,0,0
130174000707,2015,130174000707,13,1301740,0,0,0,0,0
130174000708,2015,130174000708,13,1301740,0,0,0,0,0
