crdc_id,year,fips,ncessch,leaid,race,sex,disability,lep,students_AP_exam_none,students_AP_pass_none,students_AP_exam_oneormore,students_AP_pass_oneormore,students_AP_exam_all,students_AP_pass_all
480003413330,2015,48,480003413330,4800034,99,99,99,99,,,,,,
480003507914,2015,48,480003507914,4800035,99,99,99,99,,,,,,
480003707880,2015,48,480003707880,4800037,99,99,99,99,,,,,,
480003711452,2015,48,480003711452,4800037,99,99,99,99,53.0,7.0,34.0,11.0,,
480004108501,2015,48,480004108501,4800041,99,99,99,99,,,,,,
480004207989,2015,48,480004207989,4800042,99,99,99,99,,,,,,
480004209586,2015,48,480004209586,4800042,99,99,99,99,,,,,,
480004211302,2015,48,480004211302,4800042,99,99,99,99,6.0,,32.0,24.0,,
480004212870,2015,48,480004212870,4800042,99,99,99,99,,,,,,
480004408055,2015,48,480004408055,4800044,99,99,99,99,,,,,,
480004412758,2015,48,480004412758,4800044,99,99,99,99,,,,,,
480004412927,2015,48,480004412927,4800044,99,99,99,99,,,,,,
480004413290,2015,48,480004413290,4800044,99,99,99,99,,,,,,
480004808075,2015,48,480004808075,4800048,99,99,99,99,,,,,,
480004907909,2015,48,480004907909,4800049,99,99,99,99,,,,,,
480004908230,2015,48,480004908230,4800049,99,99,99,99,,,,,,
480004908231,2015,48,480004908231,4800049,99,99,99,99,,,,,,
480004908233,2015,48,480004908233,4800049,99,99,99,99,,,,,,
480004913289,2015,48,480004913289,4800049,99,99,99,99,,,,,,
480005307796,2015,48,480005307796,4800053,99,99,99,99,,,,,,
480005309121,2015,48,480005309121,4800053,99,99,99,99,,,,,,
480005311906,2015,48,480005311906,4800053,99,99,99,99,,,,,,
480005312039,2015,48,480005312039,4800053,99,99,99,99,,,,,,
480005313163,2015,48,480005313163,4800053,99,99,99,99,,,,,,
480005313204,2015,48,480005313204,4800053,99,99,99,99,,,,,,
480005313326,2015,48,480005313326,4800053,99,99,99,99,,,,,,
480005313328,2015,48,480005313328,4800053,99,99,99,99,,,,,,
480005407911,2015,48,480005407911,4800054,99,99,99,99,,,,,,
480005411229,2015,48,480005411229,4800054,99,99,99,99,,,,,,
480005411246,2015,48,480005411246,4800054,99,99,99,99,,,,,,
480005411247,2015,48,480005411247,4800054,99,99,99,99,,,,,,
480005411387,2015,48,480005411387,4800054,99,99,99,99,,,,,,
480005411408,2015,48,480005411408,4800054,99,99,99,99,,,,,,
480005411451,2015,48,480005411451,4800054,99,99,99,99,,,,,,
480005411457,2015,48,480005411457,4800054,99,99,99,99,,,,,,
480005411548,2015,48,480005411548,4800054,99,99,99,99,,,,,,
480005412057,2015,48,480005412057,4800054,99,99,99,99,,,,,,
480005412145,2015,48,480005412145,4800054,99,99,99,99,0.0,188.0,330.0,128.0,,
480005412152,2015,48,480005412152,4800054,99,99,99,99,,,,,,
480005412173,2015,48,480005412173,4800054,99,99,99,99,,,,,,
480005412444,2015,48,480005412444,4800054,99,99,99,99,,,,,,
480005412486,2015,48,480005412486,4800054,99,99,99,99,,,,,,
480005412504,2015,48,480005412504,4800054,99,99,99,99,133.0,,0.0,,,
480005412516,2015,48,480005412516,4800054,99,99,99,99,,,,,,
480005412773,2015,48,480005412773,4800054,99,99,99,99,0.0,232.0,371.0,132.0,,
480005412789,2015,48,480005412789,4800054,99,99,99,99,,,,,,
480005412813,2015,48,480005412813,4800054,99,99,99,99,,,,,,
480005412977,2015,48,480005412977,4800054,99,99,99,99,153.0,,0.0,,,
480005413276,2015,48,480005413276,4800054,99,99,99,99,,,,,,
480005413280,2015,48,480005413280,4800054,99,99,99,99,,,,,,
480005507849,2015,48,480005507849,4800055,99,99,99,99,108.0,8.0,11.0,,,
480005509533,2015,48,480005509533,4800055,99,99,99,99,,,,,,
480005511533,2015,48,480005511533,4800055,99,99,99,99,,,,,,
480005512477,2015,48,480005512477,4800055,99,99,99,99,,,,,,
480005512794,2015,48,480005512794,4800055,99,99,99,99,,,,,,
480005513098,2015,48,480005513098,4800055,99,99,99,99,120.0,81.0,96.0,8.0,,
480005513347,2015,48,480005513347,4800055,99,99,99,99,,,,,,
480005808056,2015,48,480005808056,4800058,99,99,99,99,13.0,22.0,74.0,41.0,,
480005809070,2015,48,480005809070,4800058,99,99,99,99,,,,,,
480005907798,2015,48,480005907798,4800059,99,99,99,99,,,,,,
480006107793,2015,48,480006107793,4800061,99,99,99,99,,,,,,
480006111122,2015,48,480006111122,4800061,99,99,99,99,,,,,,
480006113123,2015,48,480006113123,4800061,99,99,99,99,,,,,,
480006207794,2015,48,480006207794,4800062,99,99,99,99,,,,,,
480006208698,2015,48,480006208698,4800062,99,99,99,99,,,,,,
480006210418,2015,48,480006210418,4800062,99,99,99,99,,,,,,
480006211404,2015,48,480006211404,4800062,99,99,99,99,,,,,,
480006212237,2015,48,480006212237,4800062,99,99,99,99,11.0,,6.0,,,
480006307795,2015,48,480006307795,4800063,99,99,99,99,,,,,,
480006308433,2015,48,480006308433,4800063,99,99,99,99,,,,,,
480006309118,2015,48,480006309118,4800063,99,99,99,99,,,,,,
480006310419,2015,48,480006310419,4800063,99,99,99,99,,,,,,
480006313011,2015,48,480006313011,4800063,99,99,99,99,,,,,,
480006408059,2015,48,480006408059,4800064,99,99,99,99,16,14,40,15,,
480006510814,2015,48,480006510814,4800065,99,99,99,99,,,,,,
480006511509,2015,48,480006511509,4800065,99,99,99,99,,,,,,
480006512111,2015,48,480006512111,4800065,99,99,99,99,,,,,,
480006608057,2015,48,480006608057,4800066,99,99,99,99,,,,,,
480006612411,2015,48,480006612411,4800066,99,99,99,99,,,,,,
480006808023,2015,48,480006808023,4800068,99,99,99,99,,,,,,
480006907916,2015,48,480006907916,4800069,99,99,99,99,,,,,,
480006909652,2015,48,480006909652,4800069,99,99,99,99,,,,,,
480006909665,2015,48,480006909665,4800069,99,99,99,99,,,,,,
480007007850,2015,48,480007007850,4800070,99,99,99,99,,,,,,
480007013179,2015,48,480007013179,4800070,99,99,99,99,,,,,,
480007108383,2015,48,480007108383,4800071,99,99,99,99,,,,,,
480007108932,2015,48,480007108932,4800071,99,99,99,99,,,,,,
480007109072,2015,48,480007109072,4800071,99,99,99,99,,,,,,
480007109074,2015,48,480007109074,4800071,99,99,99,99,,,,,,
480007109407,2015,48,480007109407,4800071,99,99,99,99,,,,,,
480007109408,2015,48,480007109408,4800071,99,99,99,99,,,,,,
480007109513,2015,48,480007109513,4800071,99,99,99,99,,,,,,
480007111351,2015,48,480007111351,4800071,99,99,99,99,,,,,,
480007111352,2015,48,480007111352,4800071,99,99,99,99,,,,,,
480007111445,2015,48,480007111445,4800071,99,99,99,99,,,,,,
480007112104,2015,48,480007112104,4800071,99,99,99,99,,,,,,
480007112925,2015,48,480007112925,4800071,99,99,99,99,,,,,,
480007112956,2015,48,480007112956,4800071,99,99,99,99,,,,,,
