crdc_id,year,ncessch,fips,leaid,allegations_harass_sex,allegations_harass_race,allegations_harass_disability,allegations_harass_orientation,allegations_harass_religion
480011308237,2015,480011308237,48,4800113,0,0,0,0,0
480011508239,2015,480011508239,48,4800115,0,0,0,0,0
480011808242,2015,480011808242,48,4800118,0,0,0,0,0
480011812310,2015,480011812310,48,4800118,0,0,0,0,0
480011812759,2015,480011812759,48,4800118,-2,-2,-2,-2,-2
480011812767,2015,480011812767,48,4800118,0,0,0,0,0
480012408248,2015,480012408248,48,4800124,0,0,0,0,0
480012409258,2015,480012409258,48,4800124,0,0,0,0,0
480012508249,2015,480012508249,48,4800125,0,0,0,0,0
480012508252,2015,480012508252,48,4800125,0,0,0,0,0
480012510713,2015,480012510713,48,4800125,-2,-2,-2,-2,-2
480012511234,2015,480012511234,48,4800125,0,0,0,0,0
480012511235,2015,480012511235,48,4800125,0,0,0,0,0
480012512514,2015,480012512514,48,4800125,0,0,0,0,0
480012708255,2015,480012708255,48,4800127,0,0,0,0,0
480013208279,2015,480013208279,48,4800132,3,3,0,0,0
480013308280,2015,480013308280,48,4800133,0,0,0,0,0
480013309294,2015,480013309294,48,4800133,0,0,0,0,0
480013311872,2015,480013311872,48,4800133,0,0,0,0,0
480013908309,2015,480013908309,48,4800139,0,0,0,0,0
480013912116,2015,480013912116,48,4800139,0,0,0,0,0
480013912285,2015,480013912285,48,4800139,0,0,0,0,0
480013912365,2015,480013912365,48,4800139,0,0,0,0,0
480014108325,2015,480014108325,48,4800141,0,0,0,0,0
480014208326,2015,480014208326,48,4800142,0,0,0,0,0
480014808336,2015,480014808336,48,4800148,0,0,0,0,0
480015111306,2015,480015111306,48,4800151,0,0,0,0,0
480015808363,2015,480015808363,48,4800158,0,0,0,0,0
480015812532,2015,480015812532,48,4800158,0,0,0,0,0
480015812533,2015,480015812533,48,4800158,0,0,0,0,0
480015908364,2015,480015908364,48,4800159,0,0,0,0,0
480015912097,2015,480015912097,48,4800159,0,0,0,0,0
480017108398,2015,480017108398,48,4800171,0,0,0,0,0
480017112128,2015,480017112128,48,4800171,0,0,0,0,0
480017408403,2015,480017408403,48,4800174,0,0,0,0,0
480017412212,2015,480017412212,48,4800174,0,0,0,0,0
480017708427,2015,480017708427,48,4800177,0,0,0,0,0
480017912180,2015,480017912180,48,4800179,0,0,0,0,0
480017912584,2015,480017912584,48,4800179,0,0,0,0,0
480017912723,2015,480017912723,48,4800179,0,0,0,0,0
480017912724,2015,480017912724,48,4800179,0,0,0,0,0
480017912747,2015,480017912747,48,4800179,0,0,0,0,0
480017912987,2015,480017912987,48,4800179,0,0,0,0,0
480017999997,2015,480017909543,48,4800179,0,0,0,0,0
480017999999,2015,480017908438,48,4800179,0,0,0,0,0
480018408507,2015,480018408507,48,4800184,0,0,0,0,0
480018411485,2015,480018411485,48,4800184,0,0,0,0,0
480018608509,2015,480018608509,48,4800186,0,0,0,0,0
480018611928,2015,480018611928,48,4800186,0,0,0,0,0
480019008590,2015,480019008590,48,4800190,0,0,0,0,0
480019210716,2015,480019210716,48,4800192,0,0,0,0,0
480019308594,2015,480019308594,48,4800193,0,0,0,0,0
480019310717,2015,480019310717,48,4800193,0,0,0,0,0
480019313116,2015,480019313116,48,4800193,0,0,0,0,0
480019408645,2015,480019408645,48,4800194,0,0,0,0,0
480019412933,2015,480019412933,48,4800194,0,0,0,0,0
480019508649,2015,480019508649,48,4800195,0,0,0,0,0
480019512828,2015,480019512828,48,4800195,0,0,0,0,0
480019513037,2015,480019513037,48,4800195,0,0,0,0,0
480020008701,2015,480020008701,48,4800200,0,0,0,0,0
480020011957,2015,480020011957,48,4800200,0,0,0,0,0
480020108755,2015,480020108755,48,4800201,0,0,0,0,0
480020112713,2015,480020112713,48,4800201,0,0,0,0,0
480020208505,2015,480020208505,48,4800202,0,0,0,0,0
480020208756,2015,480020208756,48,4800202,0,0,0,0,0
480020208757,2015,480020208757,48,4800202,0,0,0,0,0
480020209187,2015,480020209187,48,4800202,0,0,0,0,0
480020211185,2015,480020211185,48,4800202,0,0,0,0,0
480020211380,2015,480020211380,48,4800202,0,0,0,0,0
480020308758,2015,480020308758,48,4800203,0,0,0,0,0
480020408506,2015,480020408506,48,4800204,0,0,0,0,0
480020408759,2015,480020408759,48,4800204,0,0,0,0,0
480020508773,2015,480020508773,48,4800205,0,0,0,0,0
480020510632,2015,480020510632,48,4800205,0,0,0,0,0
480020708110,2015,480020708110,48,4800207,0,0,0,0,0
480020708136,2015,480020708136,48,4800207,0,0,0,0,0
480020708282,2015,480020708282,48,4800207,0,0,0,0,0
480020708308,2015,480020708308,48,4800207,0,0,0,0,0
