crdc_id,year,fips,ncessch,leaid,race,sex,disability,lep,students_AP_exam_none,students_AP_pass_none,students_AP_exam_oneormore,students_AP_pass_oneormore,students_AP_exam_all,students_AP_pass_all
130174000694,2015,13,130174000694,1301740,99,99,99,99,,,,,,
130174000695,2015,13,130174000695,1301740,99,99,99,99,,,,,,
130174000696,2015,13,130174000696,1301740,99,99,99,99,,,,,,
130174000698,2015,13,130174000698,1301740,99,99,99,99,,,,,,
130174000699,2015,13,130174000699,1301740,99,99,99,99,,,,,,
130174000700,2015,13,130174000700,1301740,99,99,99,99,,,,,,
130174000701,2015,13,130174000701,1301740,99,99,99,99,,,,,,
130174000702,2015,13,130174000702,1301740,99,99,99,99,,,,,,
130174000703,2015,13,130174000703,1301740,99,99,99,99,,,,,,
130174000704,2015,13,130174000704,1301740,99,99,99,99,,,,,,
130174000707,2015,13,130174000707,1301740,99,99,99,99,11.0,135.0,214.0,74.0,,
130174000708,2015,13,130174000708,1301740,99,99,99,99,21.0,156.0,187.0,22.0,,
130174000709,2015,13,130174000709,1301740,99,99,99,99,,,,,,
130174000710,2015,13,130174000710,1301740,99,99,99,99,,,,,,
130174000712,2015,13,130174000712,1301740,99,99,99,99,53.0,101.0,104.0,,,
130174000713,2015,13,130174000713,1301740,99,99,99,99,,,,,,
130174000714,2015,13,130174000714,1301740,99,99,99,99,,,,,,
130174000715,2015,13,130174000715,1301740,99,99,99,99,,,,,,
130174000717,2015,13,130174000717,1301740,99,99,99,99,,,,,,
130174000718,2015,13,130174000718,1301740,99,99,99,99,,,,,,
130174000720,2015,13,130174000720,1301740,99,99,99,99,,,,,,
130174000721,2015,13,130174000721,1301740,99,99,99,99,146.0,275.0,699.0,411.0,,
130174000722,2015,13,130174000722,1301740,99,99,99,99,,,,,,
130174000723,2015,13,130174000723,1301740,99,99,99,99,,,,,,
130174000724,2015,13,130174000724,1301740,99,99,99,99,,,,,,
130174000725,2015,13,130174000725,1301740,99,99,99,99,,,,,,
130174000726,2015,13,130174000726,1301740,99,99,99,99,,,,,,
130174000727,2015,13,130174000727,1301740,99,99,99,99,,,,,,
130174000728,2015,13,130174000728,1301740,99,99,99,99,,,,,,
130174000729,2015,13,130174000729,1301740,99,99,99,99,,,,,,
